engine,test_name,elapsed_time,compile_time,exec_time
v8-liftoff,guido-fuzzer-find-2-norotates,0.06856250762939453,0.001409,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06900358200073242,0.001398,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06932282447814941,0.001381,4.4e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.07024812698364258,0.001363,4.4e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06963443756103516,0.001393,4.6e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.0697019100189209,0.001414,4.1e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.0688486099243164,0.001532,4.5e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06868648529052734,0.001497,4.4e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.0686345100402832,0.001427,4.6e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06872296333312988,0.001393,4.6e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.07030892372131348,0.001475,4.9e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06842207908630371,0.00139,4.5e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06888818740844727,0.00136,4.4e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06884288787841797,0.001478,4.7e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06879425048828125,0.001471,4.4e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06911826133728027,0.001432,5.9e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06890392303466797,0.001363,4.1e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.0690622329711914,0.001427,4.2e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06857132911682129,0.00141,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06835031509399414,0.001384,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.07062602043151855,0.001392,4.4e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.0692901611328125,0.001435,6e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06944751739501953,0.00145,4.7e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06924915313720703,0.001539,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.0708169937133789,0.001372,4.1e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06874203681945801,0.001392,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06843376159667969,0.001404,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06861090660095215,0.001489,4.3e-05
v8-liftoff,guido-fuzzer-find-2-norotates,0.06868934631347656,0.001379,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2874259948730469,1.219193,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2573981285095215,1.187524,4.5e-05
v8-liftoff,guido-fuzzer-find-2,1.2362146377563477,1.167731,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2764627933502197,1.207156,4.5e-05
v8-liftoff,guido-fuzzer-find-2,1.2982769012451172,1.229671,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2637040615081787,1.194856,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2660129070281982,1.197064,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.283623456954956,1.214676,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2723031044006348,1.202898,4.5e-05
v8-liftoff,guido-fuzzer-find-2,1.2655961513519287,1.196907,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.2864437103271484,1.217197,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.265604019165039,1.197033,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.263235330581665,1.194269,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.2689406871795654,1.200032,4.5e-05
v8-liftoff,guido-fuzzer-find-2,1.2683844566345215,1.199632,4.7e-05
v8-liftoff,guido-fuzzer-find-2,1.271336317062378,1.202043,4.8e-05
v8-liftoff,guido-fuzzer-find-2,1.274338960647583,1.205435,4.5e-05
v8-liftoff,guido-fuzzer-find-2,1.2778875827789307,1.208733,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.2670259475708008,1.198019,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.2536580562591553,1.183622,5.1e-05
v8-liftoff,guido-fuzzer-find-2,1.2892920970916748,1.219993,4.7e-05
v8-liftoff,guido-fuzzer-find-2,1.2904679775238037,1.221384,4.7e-05
v8-liftoff,guido-fuzzer-find-2,1.2758221626281738,1.20666,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.262817144393921,1.193693,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2623138427734375,1.192463,6.7e-05
v8-liftoff,guido-fuzzer-find-2,1.2749199867248535,1.204598,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.3024508953094482,1.233363,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.258758544921875,1.189642,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.2895560264587402,1.220695,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.25285005569458,1.183401,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.2894763946533203,1.220588,4.2e-05
v8-liftoff,guido-fuzzer-find-2,1.2491888999938965,1.180102,4.5e-05
v8-liftoff,guido-fuzzer-find-2,1.269144058227539,1.19977,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.2876367568969727,1.218371,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.2927541732788086,1.223773,4.2e-05
v8-liftoff,guido-fuzzer-find-2,1.2734193801879883,1.203488,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2746400833129883,1.205337,4.6e-05
v8-liftoff,guido-fuzzer-find-2,1.2648036479949951,1.196039,4.8e-05
v8-liftoff,guido-fuzzer-find-2,1.2593488693237305,1.190078,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.289254903793335,1.219888,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2654852867126465,1.196141,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2784466743469238,1.207148,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2647943496704102,1.1955,4.3e-05
v8-liftoff,guido-fuzzer-find-2,1.2835173606872559,1.214485,4.8e-05
v8-liftoff,guido-fuzzer-find-2,1.2720715999603271,1.203016,4.4e-05
v8-liftoff,guido-fuzzer-find-2,1.3014190196990967,1.232196,4.1e-05
v8-liftoff,guido-fuzzer-find-2,1.2486844062805176,1.179438,4.4e-05
v8-liftoff,modexp-eip_example1,0.07386207580566406,0.004636,0.001383
v8-liftoff,modexp-eip_example1,0.07411313056945801,0.004854,0.001403
v8-liftoff,modexp-eip_example1,0.07409954071044922,0.004748,0.001402
v8-liftoff,modexp-eip_example1,0.07403039932250977,0.004603,0.001484
v8-liftoff,modexp-eip_example1,0.07399153709411621,0.004804,0.001406
v8-liftoff,modexp-eip_example1,0.07711577415466309,0.00452,0.001399
v8-liftoff,modexp-eip_example1,0.07578873634338379,0.005066,0.001404
v8-liftoff,modexp-eip_example1,0.07357239723205566,0.004657,0.001399
v8-liftoff,modexp-eip_example1,0.07342290878295898,0.004656,0.001425
v8-liftoff,modexp-eip_example1,0.07785272598266602,0.004909,0.001377
v8-liftoff,modexp-eip_example1,0.07387375831604004,0.004623,0.001401
v8-liftoff,modexp-eip_example1,0.07381939888000488,0.004595,0.001386
v8-liftoff,modexp-eip_example1,0.07364892959594727,0.004567,0.001384
v8-liftoff,modexp-eip_example1,0.07438087463378906,0.004662,0.001403
v8-liftoff,modexp-eip_example1,0.07380533218383789,0.004767,0.001424
v8-liftoff,modexp-eip_example1,0.0739138126373291,0.004763,0.001424
v8-liftoff,modexp-eip_example1,0.07403206825256348,0.00457,0.001421
v8-liftoff,modexp-eip_example1,0.07403159141540527,0.004546,0.001399
v8-liftoff,modexp-eip_example1,0.07489514350891113,0.004932,0.001379
v8-liftoff,modexp-eip_example1,0.07451033592224121,0.004648,0.001403
v8-liftoff,modexp-eip_example1,0.07428503036499023,0.004567,0.00144
v8-liftoff,modexp-eip_example1,0.07338523864746094,0.004588,0.001383
v8-liftoff,modexp-eip_example1,0.0746316909790039,0.004538,0.001527
v8-liftoff,modexp-eip_example1,0.07577347755432129,0.004752,0.001423
v8-liftoff,modexp-eip_example1,0.07368159294128418,0.004601,0.00142
v8-liftoff,modexp-eip_example1,0.07371187210083008,0.004569,0.001388
v8-liftoff,modexp-eip_example1,0.07382750511169434,0.004833,0.001381
v8-liftoff,modexp-eip_example1,0.07394075393676758,0.004515,0.001391
v8-liftoff,modexp-eip_example1,0.07329440116882324,0.004533,0.001398
v8-liftoff,modexp-eip_example1,0.07355523109436035,0.004469,0.001441
v8-liftoff,modexp-eip_example1,0.07433104515075684,0.004742,0.001429
v8-liftoff,modexp-eip_example1,0.07599329948425293,0.004853,0.001378
v8-liftoff,modexp-eip_example1,0.07662272453308105,0.004612,0.00142
v8-liftoff,modexp-eip_example1,0.07418346405029297,0.004874,0.001415
v8-liftoff,modexp-eip_example1,0.07379007339477539,0.004712,0.001385
v8-liftoff,modexp-eip_example1,0.07362866401672363,0.004766,0.001406
v8-liftoff,modexp-eip_example1,0.07439064979553223,0.005225,0.001402
v8-liftoff,modexp-eip_example1,0.07388830184936523,0.004711,0.001392
v8-liftoff,modexp-eip_example1,0.07374334335327148,0.004592,0.001383
v8-liftoff,modexp-eip_example1,0.07419157028198242,0.004572,0.001417
v8-liftoff,modexp-eip_example1,0.07433652877807617,0.004891,0.001416
v8-liftoff,modexp-eip_example1,0.07387971878051758,0.004648,0.001382
v8-liftoff,modexp-eip_example1,0.07427239418029785,0.004496,0.001438
v8-liftoff,modexp-eip_example1,0.07400083541870117,0.004618,0.001379
v8-liftoff,modexp-eip_example1,0.07348012924194336,0.004547,0.001397
v8-liftoff,modexp-eip_example1,0.07584953308105469,0.004833,0.00138
v8-liftoff,modexp-eip_example1,0.07452154159545898,0.005083,0.001391
v8-liftoff,modexp-eip_example1,0.07363724708557129,0.004596,0.001404
v8-liftoff,modexp-eip_example1,0.0750730037689209,0.004592,0.001403
v8-liftoff,modexp-eip_example1,0.07475638389587402,0.004824,0.001407
v8-liftoff,modexp-nagydani-1-qube,0.07207894325256348,0.004598,0.000133
v8-liftoff,modexp-nagydani-1-qube,0.07238054275512695,0.004624,0.000128
v8-liftoff,modexp-nagydani-1-qube,0.07247138023376465,0.004539,0.000124
v8-liftoff,modexp-nagydani-1-qube,0.07227563858032227,0.00459,0.000155
v8-liftoff,modexp-nagydani-1-qube,0.0725090503692627,0.004577,0.00013
v8-liftoff,modexp-nagydani-1-qube,0.07177567481994629,0.004647,0.000133
v8-liftoff,modexp-nagydani-1-qube,0.07184743881225586,0.004566,0.000133
v8-liftoff,modexp-nagydani-1-qube,0.07196950912475586,0.004677,0.000137
v8-liftoff,modexp-nagydani-1-qube,0.07199907302856445,0.004843,0.000128
v8-liftoff,modexp-nagydani-1-qube,0.07268524169921875,0.004842,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.072906494140625,0.004743,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.07247376441955566,0.004866,0.000132
v8-liftoff,modexp-nagydani-1-qube,0.07219219207763672,0.004795,0.000129
v8-liftoff,modexp-nagydani-1-qube,0.07199788093566895,0.004499,0.000134
v8-liftoff,modexp-nagydani-1-qube,0.07206392288208008,0.004642,0.000133
v8-liftoff,modexp-nagydani-1-qube,0.07266807556152344,0.004489,0.000138
v8-liftoff,modexp-nagydani-1-qube,0.07246685028076172,0.004698,0.000145
v8-liftoff,modexp-nagydani-1-qube,0.0718379020690918,0.004756,0.000146
v8-liftoff,modexp-nagydani-1-qube,0.07195281982421875,0.004595,0.00013
v8-liftoff,modexp-nagydani-1-qube,0.07222437858581543,0.00451,0.000135
v8-liftoff,modexp-nagydani-1-qube,0.07209038734436035,0.004556,0.00013
v8-liftoff,modexp-nagydani-1-qube,0.07183670997619629,0.004554,0.00013
v8-liftoff,modexp-nagydani-1-qube,0.07237601280212402,0.004589,0.000133
v8-liftoff,modexp-nagydani-1-qube,0.07223939895629883,0.004781,0.000128
v8-liftoff,modexp-nagydani-1-qube,0.0721900463104248,0.004758,0.000134
v8-liftoff,modexp-nagydani-1-qube,0.07169413566589355,0.004581,0.000134
v8-liftoff,modexp-nagydani-1-qube,0.07207775115966797,0.004698,0.000129
v8-liftoff,modexp-nagydani-1-qube,0.07247781753540039,0.004666,0.000128
v8-liftoff,modexp-nagydani-1-qube,0.07231974601745605,0.004778,0.000137
v8-liftoff,modexp-nagydani-1-qube,0.07248568534851074,0.004833,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.07253217697143555,0.004543,0.000139
v8-liftoff,modexp-nagydani-1-qube,0.0732424259185791,0.006028,0.000129
v8-liftoff,modexp-nagydani-1-qube,0.07240033149719238,0.004636,0.00013
v8-liftoff,modexp-nagydani-1-qube,0.07229733467102051,0.004735,0.000136
v8-liftoff,modexp-nagydani-1-qube,0.07265019416809082,0.004735,0.000133
v8-liftoff,modexp-nagydani-1-qube,0.07199215888977051,0.004593,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.07249641418457031,0.004677,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.07243585586547852,0.004783,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.07224464416503906,0.004882,0.000135
v8-liftoff,modexp-nagydani-1-qube,0.07183051109313965,0.004531,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.07233333587646484,0.00457,0.000137
v8-liftoff,modexp-nagydani-1-qube,0.0725858211517334,0.004808,0.000138
v8-liftoff,modexp-nagydani-1-qube,0.07256436347961426,0.004915,0.000129
v8-liftoff,modexp-nagydani-1-qube,0.07396268844604492,0.005715,0.000151
v8-liftoff,modexp-nagydani-1-qube,0.07337307929992676,0.004862,0.00013
v8-liftoff,modexp-nagydani-1-qube,0.07307028770446777,0.004746,0.000133
v8-liftoff,modexp-nagydani-1-qube,0.07226443290710449,0.004553,0.000132
v8-liftoff,modexp-nagydani-1-qube,0.07235217094421387,0.004839,0.000138
v8-liftoff,modexp-nagydani-1-qube,0.0725100040435791,0.004678,0.000131
v8-liftoff,modexp-nagydani-1-qube,0.07182002067565918,0.004556,0.000129
v8-liftoff,modexp-nagydani-1-square,0.07217788696289062,0.004825,0.000142
v8-liftoff,modexp-nagydani-1-square,0.07441854476928711,0.004883,0.000126
v8-liftoff,modexp-nagydani-1-square,0.07303690910339355,0.004662,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07316112518310547,0.00489,0.000123
v8-liftoff,modexp-nagydani-1-square,0.0728766918182373,0.004801,0.000128
v8-liftoff,modexp-nagydani-1-square,0.07230091094970703,0.004561,0.000122
v8-liftoff,modexp-nagydani-1-square,0.0724186897277832,0.004886,0.000125
v8-liftoff,modexp-nagydani-1-square,0.07197117805480957,0.00457,0.000132
v8-liftoff,modexp-nagydani-1-square,0.07218766212463379,0.004622,0.000142
v8-liftoff,modexp-nagydani-1-square,0.07222342491149902,0.004852,0.00013
v8-liftoff,modexp-nagydani-1-square,0.07204508781433105,0.004656,0.000129
v8-liftoff,modexp-nagydani-1-square,0.07213854789733887,0.004486,0.000131
v8-liftoff,modexp-nagydani-1-square,0.07281184196472168,0.004916,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07269573211669922,0.004744,0.000129
v8-liftoff,modexp-nagydani-1-square,0.07507514953613281,0.004788,0.000122
v8-liftoff,modexp-nagydani-1-square,0.07269716262817383,0.004873,0.000131
v8-liftoff,modexp-nagydani-1-square,0.07195281982421875,0.004623,0.000138
v8-liftoff,modexp-nagydani-1-square,0.07274341583251953,0.004843,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07198286056518555,0.004586,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07280588150024414,0.004703,0.000121
v8-liftoff,modexp-nagydani-1-square,0.07285666465759277,0.00483,0.000125
v8-liftoff,modexp-nagydani-1-square,0.07237434387207031,0.004534,0.000124
v8-liftoff,modexp-nagydani-1-square,0.0731968879699707,0.004604,0.000127
v8-liftoff,modexp-nagydani-1-square,0.07197999954223633,0.004583,0.000124
v8-liftoff,modexp-nagydani-1-square,0.07163071632385254,0.004512,0.000122
v8-liftoff,modexp-nagydani-1-square,0.07251358032226562,0.004925,0.000122
v8-liftoff,modexp-nagydani-1-square,0.07437849044799805,0.004704,0.000124
v8-liftoff,modexp-nagydani-1-square,0.07218456268310547,0.004833,0.000128
v8-liftoff,modexp-nagydani-1-square,0.07233691215515137,0.004527,0.000128
v8-liftoff,modexp-nagydani-1-square,0.07272696495056152,0.004786,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07268214225769043,0.004798,0.000126
v8-liftoff,modexp-nagydani-1-square,0.0722496509552002,0.004664,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07227492332458496,0.004551,0.000124
v8-liftoff,modexp-nagydani-1-square,0.07262611389160156,0.004531,0.000124
v8-liftoff,modexp-nagydani-1-square,0.07176566123962402,0.004546,0.000125
v8-liftoff,modexp-nagydani-1-square,0.0765841007232666,0.00469,0.000125
v8-liftoff,modexp-nagydani-1-square,0.07234883308410645,0.005033,0.000129
v8-liftoff,modexp-nagydani-1-square,0.07196736335754395,0.004844,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07203078269958496,0.004606,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07202625274658203,0.004563,0.000124
v8-liftoff,modexp-nagydani-1-square,0.07309341430664062,0.004495,0.000122
v8-liftoff,modexp-nagydani-1-square,0.07301592826843262,0.004756,0.000125
v8-liftoff,modexp-nagydani-1-square,0.07221031188964844,0.004632,0.000127
v8-liftoff,modexp-nagydani-1-square,0.07247471809387207,0.004669,0.000132
v8-liftoff,modexp-nagydani-1-square,0.07203316688537598,0.004528,0.000121
v8-liftoff,modexp-nagydani-1-square,0.07424092292785645,0.004856,0.000123
v8-liftoff,modexp-nagydani-1-square,0.07307195663452148,0.004538,0.000124
v8-liftoff,modexp-nagydani-1-square,0.07222414016723633,0.004481,0.000126
v8-liftoff,modexp-nagydani-1-square,0.07268977165222168,0.004845,0.000121
v8-liftoff,modexp-nagydani-1-square,0.07370257377624512,0.00482,0.000125
v8-liftoff,sha1-10808-bits,0.06938815116882324,0.001992,9e-05
v8-liftoff,sha1-10808-bits,0.06937575340270996,0.001968,8.9e-05
v8-liftoff,sha1-10808-bits,0.06966137886047363,0.001858,9.5e-05
v8-liftoff,sha1-10808-bits,0.0695648193359375,0.00193,8.7e-05
v8-liftoff,sha1-10808-bits,0.06961393356323242,0.002022,8.7e-05
v8-liftoff,sha1-10808-bits,0.06992435455322266,0.001979,9.1e-05
v8-liftoff,sha1-10808-bits,0.06896567344665527,0.001986,9.8e-05
v8-liftoff,sha1-10808-bits,0.07067489624023438,0.001881,8.9e-05
v8-liftoff,sha1-10808-bits,0.06976652145385742,0.002279,9e-05
v8-liftoff,sha1-10808-bits,0.06938743591308594,0.001928,8.7e-05
v8-liftoff,sha1-10808-bits,0.06960058212280273,0.002038,8.7e-05
v8-liftoff,sha1-10808-bits,0.0691072940826416,0.001929,8.8e-05
v8-liftoff,sha1-10808-bits,0.06945490837097168,0.002004,8.7e-05
v8-liftoff,sha1-10808-bits,0.06911134719848633,0.001952,9.3e-05
v8-liftoff,sha1-10808-bits,0.06952571868896484,0.00205,8.8e-05
v8-liftoff,sha1-10808-bits,0.06903576850891113,0.002003,8.7e-05
v8-liftoff,sha1-10808-bits,0.06943297386169434,0.00189,0.000128
v8-liftoff,sha1-10808-bits,0.07012438774108887,0.001955,8.9e-05
v8-liftoff,sha1-10808-bits,0.06958770751953125,0.002012,8.7e-05
v8-liftoff,sha1-10808-bits,0.06957626342773438,0.00199,8.7e-05
v8-liftoff,sha1-10808-bits,0.06945180892944336,0.002067,8.8e-05
v8-liftoff,sha1-10808-bits,0.07080578804016113,0.002117,8.7e-05
v8-liftoff,sha1-10808-bits,0.06967711448669434,0.002028,8.7e-05
v8-liftoff,sha1-10808-bits,0.07031440734863281,0.002072,8.8e-05
v8-liftoff,sha1-10808-bits,0.06952190399169922,0.002059,9.1e-05
v8-liftoff,sha1-10808-bits,0.06933426856994629,0.00187,8.8e-05
v8-liftoff,sha1-10808-bits,0.07106184959411621,0.00192,8.8e-05
v8-liftoff,sha1-10808-bits,0.06992483139038086,0.002034,0.000105
v8-liftoff,sha1-10808-bits,0.06957030296325684,0.00188,8.7e-05
v8-liftoff,sha1-10808-bits,0.06998395919799805,0.00202,9.1e-05
v8-liftoff,sha1-10808-bits,0.0692596435546875,0.00207,8.7e-05
v8-liftoff,sha1-10808-bits,0.06915879249572754,0.001918,8.9e-05
v8-liftoff,sha1-10808-bits,0.06946492195129395,0.001905,8.6e-05
v8-liftoff,sha1-10808-bits,0.06889963150024414,0.001963,8.7e-05
v8-liftoff,sha1-10808-bits,0.07014989852905273,0.002065,8.7e-05
v8-liftoff,sha1-10808-bits,0.06943511962890625,0.001985,8.6e-05
v8-liftoff,sha1-10808-bits,0.06973814964294434,0.001987,9e-05
v8-liftoff,sha1-10808-bits,0.0697023868560791,0.002036,8.7e-05
v8-liftoff,sha1-10808-bits,0.06976032257080078,0.002043,9.2e-05
v8-liftoff,sha1-10808-bits,0.06928443908691406,0.001999,9.1e-05
v8-liftoff,sha1-10808-bits,0.06992292404174805,0.002071,9e-05
v8-liftoff,sha1-10808-bits,0.06992411613464355,0.001898,8.8e-05
v8-liftoff,sha1-10808-bits,0.06955361366271973,0.002016,9e-05
v8-liftoff,sha1-10808-bits,0.06948733329772949,0.001929,8.8e-05
v8-liftoff,sha1-10808-bits,0.06966662406921387,0.001955,8.7e-05
v8-liftoff,sha1-10808-bits,0.06947946548461914,0.001874,9e-05
v8-liftoff,sha1-10808-bits,0.06890606880187988,0.001877,8.7e-05
v8-liftoff,sha1-10808-bits,0.06941509246826172,0.002012,9e-05
v8-liftoff,sha1-10808-bits,0.06968903541564941,0.002084,8.7e-05
v8-liftoff,sha1-10808-bits,0.07003307342529297,0.00278,8.7e-05
v8-liftoff,sha1-21896-bits,0.0696866512298584,0.002009,0.000159
v8-liftoff,sha1-21896-bits,0.07000851631164551,0.001998,0.000159
v8-liftoff,sha1-21896-bits,0.07034015655517578,0.002159,0.000157
v8-liftoff,sha1-21896-bits,0.06961226463317871,0.001961,0.000161
v8-liftoff,sha1-21896-bits,0.06957697868347168,0.002275,0.000159
v8-liftoff,sha1-21896-bits,0.06986880302429199,0.001935,0.000161
v8-liftoff,sha1-21896-bits,0.06983137130737305,0.002071,0.000157
v8-liftoff,sha1-21896-bits,0.07029247283935547,0.002011,0.000159
v8-liftoff,sha1-21896-bits,0.07044744491577148,0.001957,0.000159
v8-liftoff,sha1-21896-bits,0.06967878341674805,0.002076,0.000157
v8-liftoff,sha1-21896-bits,0.06950998306274414,0.002073,0.000161
v8-liftoff,sha1-21896-bits,0.06937479972839355,0.002041,0.000158
v8-liftoff,sha1-21896-bits,0.06955194473266602,0.002001,0.000157
v8-liftoff,sha1-21896-bits,0.06963133811950684,0.001959,0.000158
v8-liftoff,sha1-21896-bits,0.06953740119934082,0.002061,0.000159
v8-liftoff,sha1-21896-bits,0.06945228576660156,0.00203,0.000157
v8-liftoff,sha1-21896-bits,0.06971478462219238,0.002004,0.000156
v8-liftoff,sha1-21896-bits,0.06946325302124023,0.002047,0.000158
v8-liftoff,sha1-21896-bits,0.0696561336517334,0.002066,0.000158
v8-liftoff,sha1-21896-bits,0.06972241401672363,0.002064,0.000164
v8-liftoff,sha1-21896-bits,0.0694880485534668,0.002062,0.000158
v8-liftoff,sha1-21896-bits,0.06923270225524902,0.001987,0.000161
v8-liftoff,sha1-21896-bits,0.07043600082397461,0.002043,0.000158
v8-liftoff,sha1-21896-bits,0.06998276710510254,0.00206,0.00016
v8-liftoff,sha1-21896-bits,0.07003974914550781,0.002035,0.000157
v8-liftoff,sha1-21896-bits,0.06978607177734375,0.001949,0.000161
v8-liftoff,sha1-21896-bits,0.06967616081237793,0.002086,0.00016
v8-liftoff,sha1-21896-bits,0.06976580619812012,0.002033,0.000159
v8-liftoff,sha1-21896-bits,0.06964659690856934,0.001975,0.000161
v8-liftoff,sha1-21896-bits,0.06944870948791504,0.00204,0.000158
v8-liftoff,sha1-21896-bits,0.06917667388916016,0.002032,0.000157
v8-liftoff,sha1-21896-bits,0.06966567039489746,0.001965,0.00016
v8-liftoff,sha1-21896-bits,0.06950712203979492,0.002041,0.000158
v8-liftoff,sha1-21896-bits,0.06980299949645996,0.001973,0.000158
v8-liftoff,sha1-21896-bits,0.06974983215332031,0.001993,0.000158
v8-liftoff,sha1-21896-bits,0.07018065452575684,0.002161,0.000159
v8-liftoff,sha1-21896-bits,0.07002568244934082,0.002058,0.000161
v8-liftoff,sha1-21896-bits,0.06954050064086914,0.00197,0.000159
v8-liftoff,sha1-21896-bits,0.07005739212036133,0.001953,0.000159
v8-liftoff,sha1-21896-bits,0.06939172744750977,0.002026,0.000156
v8-liftoff,sha1-21896-bits,0.06913113594055176,0.001994,0.000159
v8-liftoff,sha1-21896-bits,0.06957316398620605,0.002042,0.000157
v8-liftoff,sha1-21896-bits,0.06997394561767578,0.002125,0.000159
v8-liftoff,sha1-21896-bits,0.0697944164276123,0.00207,0.00016
v8-liftoff,sha1-21896-bits,0.06970357894897461,0.001963,0.000157
v8-liftoff,sha1-21896-bits,0.0711202621459961,0.00207,0.000194
v8-liftoff,sha1-21896-bits,0.06966114044189453,0.002039,0.000161
v8-liftoff,sha1-21896-bits,0.06963610649108887,0.002027,0.000159
v8-liftoff,sha1-21896-bits,0.06943273544311523,0.002033,0.000156
v8-liftoff,sha1-21896-bits,0.06933164596557617,0.00198,0.000158
v8-liftoff,sha1-42488-bits,0.0699310302734375,0.002212,0.000309
v8-liftoff,sha1-42488-bits,0.07077717781066895,0.002269,0.000296
v8-liftoff,sha1-42488-bits,0.07248663902282715,0.002248,0.000302
v8-liftoff,sha1-42488-bits,0.06950712203979492,0.002233,0.000299
v8-liftoff,sha1-42488-bits,0.0697934627532959,0.002206,0.000299
v8-liftoff,sha1-42488-bits,0.06987667083740234,0.002293,0.000295
v8-liftoff,sha1-42488-bits,0.07206058502197266,0.002551,0.00031
v8-liftoff,sha1-42488-bits,0.06979918479919434,0.002176,0.000315
v8-liftoff,sha1-42488-bits,0.07013678550720215,0.002355,0.000299
v8-liftoff,sha1-42488-bits,0.07047605514526367,0.002296,0.000298
v8-liftoff,sha1-42488-bits,0.0705876350402832,0.002347,0.000297
v8-liftoff,sha1-42488-bits,0.0695953369140625,0.002204,0.000298
v8-liftoff,sha1-42488-bits,0.07024717330932617,0.002335,0.000299
v8-liftoff,sha1-42488-bits,0.07010841369628906,0.002208,0.000302
v8-liftoff,sha1-42488-bits,0.07003355026245117,0.002344,0.000298
v8-liftoff,sha1-42488-bits,0.06995129585266113,0.002352,0.000297
v8-liftoff,sha1-42488-bits,0.07007098197937012,0.002268,0.000305
v8-liftoff,sha1-42488-bits,0.06985998153686523,0.002255,0.000298
v8-liftoff,sha1-42488-bits,0.07066893577575684,0.002305,0.000308
v8-liftoff,sha1-42488-bits,0.07060670852661133,0.002289,0.000297
v8-liftoff,sha1-42488-bits,0.07034993171691895,0.0023,0.000301
v8-liftoff,sha1-42488-bits,0.07035565376281738,0.00218,0.000296
v8-liftoff,sha1-42488-bits,0.07044243812561035,0.002344,0.000306
v8-liftoff,sha1-42488-bits,0.06992626190185547,0.002233,0.000302
v8-liftoff,sha1-42488-bits,0.06978344917297363,0.002257,0.000312
v8-liftoff,sha1-42488-bits,0.07010149955749512,0.002323,0.000295
v8-liftoff,sha1-42488-bits,0.06973028182983398,0.002346,0.000296
